,molSIDs,XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomLAC,nAtomP,nAtomLC,nB,nBase,nAtom,nAromBond,naAromAtom,ALogP,ALogp2,AMR,nAcid,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,WPATH,WPOL,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,VAdjMat,VABC,TopoPSA,topoShape,geomShape,PetitjeanNumber,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,fragC,FMF,ECCEN,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nHBDon,nHBAcc,PPSA.1,PPSA.2,PPSA.3,PNSA.1,PNSA.2,PNSA.3,DPSA.1,DPSA.2,DPSA.3,FPSA.1,FPSA.2,FPSA.3,FNSA.1,FNSA.2,FNSA.3,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,bpol,apol
922,4262472,3.21,281.1051935,0,6,2.89,2,12,6,23,0,36,16,15,3.5056,12.28923136,78.4288,0,3,3,2,2,0,0,1,2,0,0,0,0.183098716,106,1119,27,43.17953983,2.056168564,11.76301219,8.750826372,3.012185814,5.523561956,249.0945919,51.47,0.857142857,NA,0.461538462,0,0,0,0,13.67194238,14.25923684,0,3.281252314,0,0,0,0.516397779,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,8.022222222,4.487534626,0.117647059,1024.04,0.952380952,476,14.49335306,10.32649984,8.801877317,7.328815409,5.854480038,4.610078907,2.810165409,1.901437505,11.41246113,6.774109247,4.565891577,3.04886692,2.031056962,1.288653941,0.605311737,0.347218831,2.309537459,3.331183128,4.199681305,0.628942317,0.79771579,0.793865203,0.939826406,0,0.201184464,0,0.320256882,0,0.031669986,0,0,0,0.096225045,0.377033725,0.507764167,0,0,0.029462783,0.108604875,0.100325197,0,0,1,13,1,2,0,0,0,1144.653825,1297.084622,1691.012469,1468.154436,1134.436031,23.68338741,24.99282375,33.54256128,31.04012603,23.82318964,0.461035447,-0.218625146,-0.130466827,0.251573391,-0.197458007,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.848105,43.427895
923,4261795,3.189,241.0561351,0,3,2.67,0,9,2,19,0,28,16,15,3.8016,14.45216256,69.4941,0,3,3,2,2,0,0,1,2,0,0,0,0.208913994,88,573,21,35.36580257,2.080341327,9.390113256,3.096294214,3.146909521,5.247927513,200.7716674,50.36,1,NA,0.5,0,0,0,0,11.28759266,11.55136612,0,2.318983764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05540166,5.76,3.0625,0.071428571,628.03,1,301,11.50178923,8.415816238,7.2234324,6.046570227,5.040510818,4.010657549,2.342040653,1.682447542,9.983465961,6.256345009,4.792256244,3.453590833,2.524014131,1.691307999,0.868235453,0.529321844,1.712609401,2.697597756,3.268975852,0.956822888,1.317714866,1.354406705,0.741581624,0,0.083333333,0,0.503016967,0,0.045643546,0,0,0,0.096225045,0.389519551,0.478695048,0,0,0.06846532,0.187322026,0.203669115,0,0,1,12,0,1,0,0,0,1192.573932,1377.199107,1834.083813,1489.999131,1081.201661,24.26220238,23.33611823,33.61763262,28.44597928,19.66821021,0.241809364,-0.121525259,-0.084436608,0.14661189,-0.061013503,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.541277,36.776723
924,4261155,2.822,241.1102788,0,3,2.78,0,14,3,20,0,33,11,11,2.3505,5.52485025,68.1962,0,3,2,2,2,0,0,2,1,0,0,0,0.175189545,96,643,23,36.92708428,2.051504682,8.631551307,5.557142177,3.07440913,5.321928095,221.8853134,42.24,1,NA,0.5,0,1.295328761,1.44224957,0,7.949237062,15.16781894,0,4.700099553,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.005,5.551020408,2.962962963,0.266666667,919.03,0.888888889,314,12.53516943,8.720346691,8.021430949,6.64351644,5.50001314,3.87248328,2.504319425,1.679007789,10.32456827,6.218196691,4.701463639,3.320516143,2.398837326,1.373608658,0.760578311,0.454169518,2.640023665,3.914194533,4.580801315,0.96770982,1.304018284,1.174336783,1.22850154,0,0.201184464,0,0.51526521,0,0.053694797,0,0,0,0.23570226,0.42060056,0.494496506,0,0,0.122409039,0.17714937,0.162949867,0,0,1,8,2,1,3,0,0,1086.474323,1264.608477,1739.6338,1407.799418,1129.592674,19.90891837,21.3286398,30.71246728,25.49066039,21.32518762,0.30084651,-0.133693949,-0.107117986,0.151231714,-0.047954394,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.932105,39.105895
925,4260500,3.622,307.0813043,0,4,2.34,0,13,3,22,0,37,10,10,1.192,1.420864,80.235,0,3,2,3,2,0,0,2,1,0,0,0,0.362640117,104,900,25,40.87031956,2.043515978,17.88983014,2.55628988,9.241519961,5.459431619,257.4471293,111.36,1,NA,0.5,0,0.991995663,1.44224957,0,5.702819857,10.36557449,0,4.700099553,0,0,0,0,0,0,0,0,1.650963624,0,0,0,0,0,0,0,0,1,0,5,0,0,2,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,6.84,3.814404432,0.5,1141.06,0.9,402,13.94938299,9.720346691,8.72853773,7.14351644,5.84761384,4.148085594,2.541618905,1.728320432,13.01974994,8.616758948,7.304996349,5.470846979,4.121860203,2.743253492,1.406755372,0.912112858,2.640023665,3.914194533,4.645679571,1.701750884,2.312628711,2.361229608,1.22850154,0,0.201184464,0,0.92729985,0,0.096067287,0,0,0,0.23570226,0.4393293,0.435570941,0,0,0.163299316,0.321129142,0.231397905,0,0,3,2,1,1,5,1,0,1612.36902,1864.228055,2496.506482,2008.021171,1800.390341,34.10991602,30.03594083,44.92976824,34.19867058,37.45061883,0.256584382,-0.129749378,0.058217283,-0.114188665,0.072438783,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.082519,45.877481
926,4260391,1.543,289.0772645,0,3,2.56,0,10,4,22,0,35,10,10,2.8503,8.12421009,78.8045,0,3,2,2,2,0,0,2,1,0,0,0,0.302341314,108,778,32,40.67270524,2.033635262,13.94981581,7.781634941,3.135336365,5.459431619,249.1845641,87.4,1,NA,0.5,0.2,1.434534576,4.499665827,0,4.013707809,11.80932686,0,11.754925,0,0,0.166666667,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,1,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,6.01171875,2.72,0.333333333,989.05,0.7,328,14.2756564,9.613392203,8.734940493,7.78016257,6.659025948,4.572442823,3.513768109,2.580633058,12.17310438,7.357720241,5.99317495,4.858693384,3.694867269,2.283396724,1.546239611,1.045849959,3.748173053,6.516979,8.64732108,1.974542234,2.876622163,3.310950726,1.411048485,0,0.456398804,0,0.80068551,0,0.215118022,0,0,0,0.222904987,0.363733707,0.700403881,0,0,0.14910113,0.18872286,0.291282639,0,0,2,6,2,1,2,1,0,1527.821977,1835.205945,2665.504975,2467.167864,2207.927564,28.81114045,27.00030218,39.77692029,38.93759127,38.71249758,0.462480148,-0.240394527,0.003806837,0.072523482,-0.043922805,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.170105,42.807895
927,4260301,3.049,298.0775988,0,2,2.67,0,17,2,24,0,35,16,15,3.1772,10.09459984,77.2346,0,4,3,2,2,0,0,2,2,0,0,0,0.242755579,118,934,34,43.8427386,2.087749457,15.20869452,5.388888176,6.636820247,5.584962501,253.6941649,70.14,1,NA,0.5,0,1.356474373,1.132069842,0,7.077893574,16.90731611,0,7.249292771,0,0,0,0.111111111,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58333333,5.893877551,2.592,0.25,1024.05,0.857142857,430,14.39697675,10.25835149,9.294129273,8.595403757,7.326408979,5.618124585,4.390044313,3.256300457,12.44374033,7.754167274,6.19409043,5.030935259,3.822209842,2.498939235,1.763444146,1.215505448,3.710415527,6.072250529,8.094102015,1.837649204,2.63992417,3.037667364,1.335406429,0,0.376550937,0,0.741205408,0,0.167542316,0,0,0,0.214076175,0.459221462,0.800373341,0,0,0.167445289,0.243078406,0.312020347,0,0,2,9,1,1,2,0,0,1712.246161,2086.360948,3072.166185,2831.605321,2384.456645,29.39665171,29.16675601,44.58595025,46.61424995,38.3916081,0.426778943,-0.244688278,0.067033015,-0.057961453,0.023543079,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.758898,44.199102
928,4259633,1.717,327.1266147,0,5,2.23,0,14,2,25,0,40,17,17,3.0531,9.32141961,92.42,0,3,3,3,3,0,0,1,2,0,0,0,0.366341333,118,1340,30,46.85130063,2.037013071,24.27790027,0,21.20045139,5.64385619,272.6215279,119.84,0.857142857,NA,0.461538462,0.076923077,2.614896982,2.153926774,0,4.439547762,10.49787895,0,3.770904078,0,0,0,0,0,0,1.474736406,0.142857143,3.023189664,1.04987305,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,8.392733564,5.234979179,0.2,1258.08,0.869565217,498,16.23384004,11.09735679,10.15154669,7.924990855,6.463394183,4.694913325,3.107669713,2.096609659,13.70937151,8.02779266,5.976363989,4.168195722,2.731716314,1.739286062,0.971858981,0.558506641,2.901921164,4.28393188,4.831345468,1.26127294,1.452464468,1.339169938,1.592091632,0,0.11785113,0,0.680019637,0,0.070710678,0,0,0,0.11785113,0.352559179,0.448784223,0,0,0.033333333,0.11311628,0.131309846,0,0,3,5,1,2,0,0,0,1564.798088,1779.430157,2351.468512,2106.697928,1796.952378,31.64761515,30.66611747,43.77362976,41.56281322,31.41369451,0.440472308,-0.411295799,0.368200945,-0.188383509,-0.110750308,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.124519,48.335481
929,4259151,2.07,275.0979999,0,4,2.67,0,8,4,21,0,36,10,10,1.5169,2.30098561,72.0785,0,3,2,2,2,0,0,2,0,1,0,0,0.256199609,98,771,26,39.12505797,2.059213577,11.73290805,5.566654405,3.022927555,5.392317423,243.0307961,70.48,0.833333333,NA,0.454545455,0,0,0,0,10.63870696,14.13235254,0,3.809091237,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95918367,6.635204082,3.555555556,0.4,1102.04,0.947368421,358,13.0791395,9.32649984,8.094770535,6.837233785,5.453748465,3.907112546,3.00450529,1.823973889,11.59328322,7.565601055,6.018516184,4.709532761,3.617000023,2.502477804,1.827336451,1.062876756,2.309537459,3.290828303,3.955149289,1.463080709,2.096503265,2.357445197,0.939826406,0,0.201184464,0,0.629709489,0,0.124472739,0,0,0,0.240562612,0.293700392,0.389913037,0,0,0.127672058,0.196971952,0.249110693,0,0,2,6,1,1,5,0,0,1407.620412,1634.140639,2203.338766,2036.784571,1502.776415,27.03667141,25.66821021,36.89333419,35.55943455,27.00245125,0.320788037,-0.162643892,-0.034806041,0.093603609,-0.103023504,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.398519,43.339481
930,4258903,4.969,295.1320769,0,4,2.78,0,19,3,24,0,39,17,17,3.4548,11.93564304,86.952,0,3,3,3,3,0,0,1,2,0,0,0,0.174125431,114,1193,32,44.89044272,2.040474669,15.20175025,5.939087037,9.262663215,5.584962501,262.2978857,51.39,1,NA,0.5,0.409913825,3.981692883,2.947779582,0,7.150882871,15.13328885,0,4.2196687,0,0,0,0,0.166666667,0,0,0,1,0.3086067,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,7.713498623,4.110329908,0.176470588,1219.05,0.772727273,495,15.52673326,10.6690351,9.441142513,8.075147914,6.25996379,4.686815545,3.528938363,2.590447842,12.77693952,6.928602721,5.082169957,3.392621001,2.092287493,1.300251385,0.755454693,0.429183677,3.375605307,4.447997711,5.079661328,1.166849888,1.15814423,1.060807729,1.370790812,0,0.333333333,0,0.624137538,0,0.10496463,0,0,0,0.11785113,0.30274943,0.434996932,0,0,0.020412415,0.07596797,0.080213938,0,0,2,10,2,0,0,0,0,1310.823521,1509.998161,2055.184418,1924.297047,1589.077649,24.62887897,26.51925788,36.4323827,35.32200733,30.15609728,0.419903655,-0.266217251,0.0442455,0.026938558,-0.01852473,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.716519,46.159481
931,4258801,3.309,262.1139843,0,5,2.56,4,10,5,18,0,36,6,6,1.9332,3.73726224,73.9201,0,1,1,1,1,0,0,0,1,0,0,0,0.301586351,84,651,25,34.97181822,1.94287879,11.00594347,2.416764495,5.541922293,5.169925001,260.9178037,79.05,1,NA,0.5,0.984629682,3.523573449,6.207565779,0,1.969259364,8.352538003,0,5.310870658,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05555556,7.555555556,4.897959184,0.538461538,990.04,0.333333333,270,13.7067423,8.45159616,7.609718062,5.384089325,4.19020002,2.964054255,2.228521206,1.172729183,12.09633445,6.993641476,5.756649066,3.636313773,2.765255591,1.6479105,1.138366797,0.653310087,2.687072841,3.821353881,4.700123029,1.318979087,1.7398021,1.736792618,1.446699981,0,0.315641142,0,0.903381969,0,0.101266115,0,0,0,0,0.055555556,0.166197991,0,0,0,0.016137431,0.052039097,1,0,1,3,2,5,1,1,0,1230.286654,1372.072383,1786.707313,1802.797674,1487.552683,25.62218268,22.17020819,30.78193737,33.34041637,33.86876774,0.318312415,-0.091485924,-0.037055424,-0.11219049,0.159222727,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.895726,42.544274
932,4258673,3.26,311.1269915,0,6,2.67,0,19,3,25,0,40,17,17,2.7174,7.38426276,82.7906,0,3,3,3,3,0,0,1,2,0,0,0,0.225856328,116,1283,33,47.07573748,2.046771195,18.30103472,9.023635786,9.277398933,5.64385619,271.0881124,70.27,0.857142857,NA,0.461538462,0.142857143,3.018209207,2.105340003,0,7.524613054,15.2158391,0,5.269331926,0,0,0,0,0.66943295,0,0,0,0.814325285,0,0,0,0,0,0,0,0,2,0,2,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,8.909090909,4.545454545,0.235294118,1258.06,0.739130435,487,16.07070333,11.31319305,9.401943702,7.996256109,6.780950927,5.316359599,3.622794723,2.663010641,13.0220511,7.455779433,4.686565323,3.154890647,2.143117007,1.363814337,0.726359405,0.428025245,2.741922783,4.424250978,5.858941524,0.793885292,1.028915679,1.082985206,1,0,0.25,0,0.380161343,0,0.045770071,0,0,0,0.11785113,0.306186218,0.42616812,0,0,0.020412415,0.069313875,0.072765915,0,0,4,7,2,4,0,0,0,1301.577759,1500.803101,2031.58062,1988.911176,1811.030486,26.40334801,28.04483115,37.56726931,37.42856834,36.48446519,0.540751484,-0.284804944,-0.035843014,0.168984785,-0.288722003,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.972519,46.961481
933,4258650,1.415,360.1685221,0,5,2.78,0,14,5,28,1,50,6,6,0.9249,0.85544001,94.508,0,3,1,3,1,0,0,1,2,0,0,0,0.211428804,136,1759,42,52.44117601,2.016968308,20.44771364,13.51205546,6.935658186,5.807354922,339.3366922,76.15,1,NA,0.5,0.325348818,3.887141397,4.289941278,0,6.614928787,17.79282929,0,7.114703508,0,0,0.472470394,0.947424256,0.083333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,3,0,4,0,0,4,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72704082,9,4.716269135,0.526315789,2054.07,0.653846154,591,18.8445705,12.4010859,11.43165652,9.313540737,8.269155785,5.867756904,4.082593038,2.926471671,15.30554765,8.938198973,6.765873273,4.648080627,3.605604853,2.257225505,1.37077261,0.773187945,4.406971932,7.699405035,10.06909139,1.699065326,2.618991655,2.968943649,1.988398754,0,0.462732938,0,0.92641152,0,0.124146589,0,0,0,0.07856742,0.399231398,0.686091823,0,0,0.045643546,0.138708796,0.213071619,0,0,3,5,1,6,4,0,0,1647.574425,1947.741328,2771.20806,2783.663525,2555.558821,30.59230578,31.32173544,46.19967549,47.95082491,46.97776209,0.843494714,-0.463255576,-0.00409953,0.052158799,0.138799108,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.902968,55.653032
934,4258574,2.915,206.0942944,0,4,2.45,3,12,3,15,0,29,6,6,2.5876,6.69567376,59.0936,0,1,1,1,1,0,0,0,1,0,0,0,0.172396815,68,382,19,29.2989838,1.953265587,8.165030737,8.165030737,0,4.906890596,206.0402021,35.53,1,NA,0.5,0.412740906,3.647723037,3.28384506,0,4.556553777,8.320362475,0,2.620741394,0,0,0,0.632455532,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,6.55401662,4.165289256,0.25,631.03,0.4,183,11.25914855,7.168233758,6.02570978,4.24390997,3.526002727,2.587127579,1.813715403,0.945072394,9.111496217,4.66213748,3.003940282,1.800485584,1.224019178,0.725218839,0.399951549,0.17964927,1.590600933,2.532306387,3.18542858,0.468916025,0.623246887,0.610347013,0.945705769,0,0.083333333,0,0.297409508,0,0.013888889,0,0,0,0,0.068041382,0.144337567,0,0,0,0.024056261,0.033530744,0,0,1,7,1,2,0,0,0,765.5174531,840.5814152,1071.901973,1046.933149,858.8648998,17.32340711,16.66045989,21.7670209,21.43492892,20.32464384,0.404778021,-0.229927125,-0.011984856,0.119333623,-0.152628104,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.094898,32.861102
935,4258164,1.266,371.1481209,0,8,2.67,0,17,5,29,0,48,11,11,1.784,3.182656,96.437,0,3,2,3,2,0,0,1,2,0,0,0,0.248121962,136,2123,39,54.60873962,2.022545912,23.43124845,13.51640227,9.914846177,5.857980995,334.160535,92.09,1,NA,0.5,0,1.55209729,0.689972232,0,13.07858977,17.24719727,0,3.911596785,0,0,0.35809271,0.980785277,0.076923077,0,0,0,0,0.316227766,0.333333333,0,0,0,0,0,0,1,0,5,0,0,7,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70273484,10.68376068,5.9904,0.315789474,1798.08,0.740740741,696,19.22540387,13.0797187,11.35016945,9.585447748,7.584589939,5.251189431,3.587608067,2.583606152,15.01265443,8.740938568,5.990399262,4.205252019,2.819884341,1.771867776,0.949478581,0.562438369,3.909788952,5.598879614,6.943815514,1.195256991,1.497005763,1.571464233,1.534645422,0,0.42815235,0,0.583141412,0,0.068698319,0,0,0,0.144337567,0.25,0.345522031,0,0,0.03928371,0.097419633,0.095617459,0,0,3,8,1,6,0,0,0,1568.598271,1803.343022,2413.602836,2364.217589,2155.996017,31.95228608,32.65409931,45.31032275,45.33801428,43.14492508,0.843995956,-0.600228334,0.233516158,0.118694405,-0.372688151,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.283347,54.752653
936,4258132,2.394,273.147727,0,3,2.56,0,12,3,22,0,39,11,10,2.4031,5.77488961,77.523,0,3,2,2,1,0,0,0,3,0,0,0,0.173825353,104,828,31,41.1804738,2.05902369,15.71206907,5.954331033,9.757738034,5.459431619,246.5152925,47.48,1,NA,0.5,0.142857143,3.059100251,2.823048736,0,6.779728202,11.87308075,0,4.640391524,0,0,0,0,0.1,0,0,0,0.5,1,0,0,0,0,0,0,0,2,0,5,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,6.84,3.4425,0.466666667,1301.05,0.8,378,13.94938299,9.775188245,8.498545491,7.18105859,6.146959556,5.180540194,3.425976696,2.626278588,11.92572208,7.015779723,4.820405665,3.450895037,2.406621721,1.638337191,0.864069267,0.539387331,2.676392998,4.390913557,6.45741614,1.017405727,1.356174984,1.567851989,1.075909169,0,0.24759976,0,0.473088045,0,0.073269441,0,0,0,0,0.22565901,0.360632311,0,0,0,0.082199808,0.087953045,0,0,0,6,1,7,0,0,0,1250.54985,1461.88961,2034.796389,2075.650362,1713.401576,22.62887897,24.49164144,33.73749239,34.04564682,29.8242772,0.543022812,-0.350257859,0.083223961,0.035172163,-0.280022327,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.222933,43.973067
